"00000","Worldwide Consolidated HSI","",123001,5,"","Y","","","N","N","Y","Y","","",0,0,0,"Y","","12","H",4,1,"USD","","#","/","Y","Y","Y","U","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01000","Henry Schein, Inc.","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",1,4,"USD","","","","Y","Y","Y","U","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,9,6,123001,123001,0,"","","","","","00000","",0,"SALES","X65ROLARP",123264,"PGMR6059X",140955
"01010","Customer Milling - CMCMerchDiv","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",12,1,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01020","Schein Financial Srv - HSFS102","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",4,0,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01030","Schein Supply Inc-HSDentSpply","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",4,1,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01999","Conversion Company","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",11,0,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01040","Caligor Medical","",123001,5,"N","N","N","","","","","","","",0,0,0,"Y","","12","H",1,4,"USD","","","","Y","Y","Y","B","1",3,0,30,60,90,120,150,999,0,1,52,.01,"D",0,5,5,123001,123001,0,"","0","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01050","HS Puerto Rico - HSPrtRicoDent","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",8,3,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01060","Roane Barker Inc","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",1,4,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01070","HS PPT Inc - HSFS107","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",3,4,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01080","Camlog USA, Inc. - CamlogUSA","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",7,4,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01090","MedCorp","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",3,6,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01100","HS Global S - HSGlobalSource","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",1,7,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01300","HS Europe Inc - HSEurp","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",1,7,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01310","HS France Fin LLC-HSFraFinLLC","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",1,7,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01320","HS France Holdings - HSFraHold","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",1,7,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01330","HS Latin America Paci-HSLAMEPR","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",1,7,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01200","HS Malaysia - HSMalaysia","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",12,7,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01340","HS NZ Holding - HSNZHoldNonJV","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",10,7,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01350","Intl Ventures - IntlVentureInc","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",1,8,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01110","Butler Holding Co - WAButler","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",3,10,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01120","SG Holdings - BrasselerHold","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",5,10,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01400","Ortho Concur Company","",123001,6,"","","","","","","","","","",0,0,0,"","","12","H",5,10,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,6,6,123001,123001,0,"","","","","","00000","",0,"RALI01","P00105",123159,"QPADEV02XB",95923
"05000","CFORIA AGING COMPANY","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",9,0,"USD","","","","Y","Y","Y","B","1",-30,0,15,30,45,60,75,90,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01130","Hurley Healthcare - HurleyHld","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",8,10,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01140","SKBIC Acquisition Company","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",9,10,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01680","InSource Company - InSource","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",11,10,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01681","340 Company (Bastian)dont use","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",11,10,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01360","Shoshana Delaware - ShoshHold","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",11,10,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01370","Shoshanna Dental Ltd","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",12,10,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01670","340B Company (Bastian)","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",8,0,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01690","Bastian Specialty Whse","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",1,11,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01380","HS AH HOLDINGS LTD - HSAHHold","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",1,11,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01650","GIV Holdings","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",11,10,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01210","HS AH Finance LLC - HSAHFin","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",3,11,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01640","Alpha Scientific","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",4,11,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01630","MLS","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",7,12,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01500","HSFR - HSFR","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",2,13,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01150","NBGE Block-NBGEBlockerCorpIII","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",7,14,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01160","BRASSELER R-BrasselerRWEHoldCo","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",12,15,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01170","Toy Products Inc - ToyProducts","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",1,16,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01180","Project Digital","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",5,16,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01700","HS BRAND MANAGEMENT - HSBrand","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",9,16,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01800","HS FINANCIAL INC - HSFin","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",10,16,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01900","HS Luxembourg - HSLuxembourg","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",2,17,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01750","HSVENT1SRL - HSVENT1SRL_Hold","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",5,17,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01390","IntlVentLP H - IntlVentLP_Hold","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",1,18,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01600","TechCentral-TechCentralDentJV","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",1,18,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01850","PV Hold Co - PVHoldCo","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",6,18,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01860","PROJ SPARTAN - SpartanHolding","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",2,19,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01870","BW NAR AIV III C Corp - BWNAR","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",2,19,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01880","CCP HOLDINGS (NAR)-CCPHolding","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",2,19,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01890","PROJECT HELIUM HOLDINGS","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",5,19,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01760","HSVENT3SRL-Intl_Ventures_3_SRL","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",7,19,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01810","HS EURP HLDGS-HSEURPHOLDINGLLC","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",12,19,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01410","SWISS HOLDING - HSITSMMGMT","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",12,20,"CHF","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01420","CONCERT LLC- CONCERTLLC","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",4,20,"EUR","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01430","HSVENT4SRL - HSVENT4SRL_HOLD","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",5,20,"EUR","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01440","HS HONG KONG HOLDG-HSHKHOLDLTD","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",5,20,"HKD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01450","HS SOE UK FIN- HSSOEFINNONJV","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",1,20,"GBP","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01460","TURKEY HOLDINGS-TURHOLDINGS","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",1,20,"TRY","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01470","PROJECT PRISM LLC-PROJPRISMLLC","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",1,20,"GBP","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01480","HS VENTURES 2 -HSVENT2SRL_HOLD","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",1,20,"EUR","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01490","HS CHINA SERVICES-HSCHNSRVCLTD","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",1,20,"HKD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01590","TDSC","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",7,20,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01190","HS ENDO&RESTOR-HSEndoRestHold","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",2,21,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01290","FKG HOLDINGSLLC-FKGHOLDINGSLLC","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",7,21,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01220","PROJECT DAYTONA - DaytonaHold","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",9,21,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
"01230","Denver Holding - Denverhold","",123001,5,"","","","","","","","","","",0,0,0,"","","12","H",10,21,"USD","","","","Y","Y","Y","B","1",-30,0,30,60,90,120,150,999,0,0,0,.01,"D",0,5,5,123001,123001,0,"","","","","","00000","",0,"ZGONG","P00105",123138,"NYME5671",104245
